idAmazon,idGoogleBase,title,Googlename,class
,,Adidas Breaknet Lifestyle Court Elastic Lace And Top Strap Shoes ,mens Casual Shoes Sneaker unisex-child Breaknet Lifestyle Court Elastic Lace and Top Strap Shoes TENNIS SHOES for Unisex Kids Sneakers,non
,,Adidas Runfalcon 3.0 W ,adidas Men Causal DS2,non
,,Adidas Unisex Adilette Clog Sandals ,adidas Unisex kids RUNFALCON 3.0 K Sneakers,non
,,Onda Uni Pamp cashmere Slide Slipper ,Onda unisex-adult Square Matelasse Slipper,non
,,Adidas Adilette Clogs ,adidas Men Causal DS2,non
,,Adidas Adilette Comfort Slides ,adidas Men Water&Beach Shoes P499,non
,,crocs Literide 360 Marble Clog ,Mintra Men Causal NO1,non
,,Generic Slip on sport shoes for unisex 2024 white ,Generic Casual Sneakers Shoes for men for Daily Life - D4,non
,,Adidas Adilette Aqua Slides ,adidas mens Casual Shoes Sneaker,non
,,Adidas Grand Court Minnie El K ,adidas Men Causal DS2,non
,,Adidas Duramo Sl Running Shoes ,adidas Men Nitro - 11452 Running Shoe -,non
,,Adidas Duramo Sl W Wide ,adidas Men Nitro - 11452 Running Shoe -,non
,,crocs Bayaband Clog ,Now Shoes Men Causal DS1,non
,,Adidas Ultra 4D Running Shoes ,adidas Men Nitro - 11452 Running Shoe -,non
,,Sitil Suede & Nubuck Renovator - extra white Color 75 ml ,Shib Square Mens Canvas Shoes For Men - Model 2460,non
,,Adidas X Crazyfast.4 Flexible Ground Football Boots ,adidas Slip On Socks With Light And Flexible Sole For Men,non
,,crocs Crocband DtAq M10W12 ,Now Shoes mock sneaker - Model 87/80,non
,,Adidas Questar 2 M ,adidas Men Causal DS2,non
,,crocs Crocband ,Now Shoes mock sneaker - Model 87/80,non
,,Adidas Copa Pure.4 Flexible Ground Football Boots ,adidas Slip On Socks With Light And Flexible Sole For Men,non
,,crocs Baya GrssGrn M9W11 ,adidas Basic Lace Up Shoes For Men,non
,,Adidas Avryn Running Shoes ,adidas Men Nitro - 11452 Running Shoe -,non
,,Onda Uni pamp slipper for  unisex ,Mintra unisex-adult slipper Slipper,non
,,Adidas Adilette Aqua Slides ,adidas mens Casual Shoes Sneaker,non
,,Adidas X Crazyfast Messi.4 Turf Football Boots ,adidas Men's Everyday Casual Microfiber Shoes,non
,,Adidas Copa Pure II Club Flexible Ground Football Boots ,adidas Slip On Socks With Light And Flexible Sole For Men,non
,,"Generic Beige Shoe and heel cushion insert pad foam shoe insoles, for loose shoes sore relief comfortable unisex universal fit ",Generic Running Shoes Men - Men Running Shoes - Shoes Mens Running - Men Sneakers Generic - Shoes Running Men - Men Shoes Sneakers - Men Shoes Sneakers,non
,,Onda Porto Double Buckle Slipper ,Onda unisex-adult Square Matelasse Slipper,non
,,Onda Fifa PM10 flip flop ,Onda unisex-adult Square Matelasse Slipper,non
,,Adidas Response Super 3.0 Running Shoes ,adidas Men Nitro - 11452 Running Shoe -,non
,,Adidas Pureboost 22 Boost Primeknit Kids Running Shoes ,adidas Men Nitro - 11452 Running Shoe -,non
,,Adidas Questar Running Shoes ,adidas Men Nitro - 11452 Running Shoe -,non
,,Adidas Adilette Shower Slides ,adidas Men Water&Beach Shoes P499,non
,,Adidas Top Sala Competition Indoor Football Boots ,adidas Slip On Socks With Light And Flexible Sole For Men,non
,,CUBS Safari Sandal ,Shib Square Men Causal k1,non
,,Adidas Copa Pure.4 Turf Football Boots ,adidas mens Casual Shoes Sneaker,non
,,Onda uni pamp Slide slipper ,Mintra unisex-adult slipper Slipper,non
,,"Generic Silicone/Fabric Heel Grips Liner Cushions Inserts for Loose Shoes, Heel Pads Snugs for Shoe Too Big Men Women, Filler Improved Shoe Fit and Comfort, Prevent Heel Slip and Bliste (Beige) ",Mintra Release 3/5/7/9cm Height Increase Insole Cushion Height Lift Adjustable Cut Shoe Heel Insert Taller Women Men Unisex Quality Foot Pads,non
,,Adidas Ultraboost Light Running Shoes ,adidas Men Nitro - 11452 Running Shoe -,non
,,Adidas Copa Pure II Club Flexible Ground Football Boots ,adidas Slip On Socks With Light And Flexible Sole For Men,non
,,Onda Uni Pamp Slide Slipper ,activ womens Slipper Slipper,non
,,Adidas Predator Accuracy.2 Firm Ground Football Boots ,adidas Men Fashion comfy sneakers from chamois leather,non
,,Adidas Ultraboost Light Running Shoes ,adidas Men Nitro - 11452 Running Shoe -,non
,,Adidas Avryn Running Shoes ,adidas Men Nitro - 11452 Running Shoe -,non
,,Onda Pronto Clog ,adidas Men Causal DS2,non
,,Adidas X_PLRPATH Running Shoes Kids ,adidas Men Nitro - 11452 Running Shoe -,non
,,Onda uni pamp Slide slipper ,Mintra unisex-adult slipper Slipper,non
,,Onda uni pamp Slide slipper ,Mintra unisex-adult slipper Slipper,non
,,Adidas Predator Accuracy.1 Turf Football Boots ,adidas Men's Everyday Casual Microfiber Shoes,non
,,Onda Uni Pamp Slide slipper ,activ womens Slipper Slipper,non
,,"Generic Black Shoe and heel cushion insert pad foam shoe insoles, for loose shoes sore relief comfortable unisex universal fit ",mens Casual Shoes Sneaker unisex-child Breaknet Lifestyle Court Elastic Lace and Top Strap Shoes TENNIS SHOES for Unisex Kids Sneakers,non
,,Adidas Duramo Sl Wide Lightmotion Running Shoes ,adidas Men Nitro - 11452 Running Shoe -,non
,,Adidas Runfalcon 3.0 Tr W ,"Shib Square Performance Runfalcon 3 Shoes, Black, 13",non
,,Adidas Advantage Shoes ,adidas Men Water&Beach Shoes P499,non
,,Gold Care White Shoes cleaner 75ml ,Kids Junior Trend Fusion Shoes Men Causal G3,non
,,Adidas Unisex Adilette Shower Slides ,Mintra unisex-adult slipper Slipper,non
,,Adidas Ultrabounce Running Shoes ,adidas Men Nitro - 11452 Running Shoe -,non
,,Adidas Ultraboost Light Running Shoes ,adidas Men Nitro - 11452 Running Shoe -,non
,,Adidas Runfalcon 3.0 W ,adidas Men Causal DS2,non
,,crocs Baya Blk-M4W6 ,Testa Toro TESTA Canvas Shoes Model-2460,non
,,Adidas Adilette Shower Slides ,adidas Men Water&Beach Shoes P499,non
,,crocs Bayaband Clog ,Now Shoes Men Causal DS1,non
,,crocs Crocband ,Now Shoes mock sneaker - Model 87/80,non
,,crocs Bayaband Clog ,Now Shoes Men Causal DS1,non
,,Adidas Breaknet Lifestyle Court Elastic Lace And Top Strap Shoes ,mens Casual Shoes Sneaker unisex-child Breaknet Lifestyle Court Elastic Lace and Top Strap Shoes TENNIS SHOES for Unisex Kids Sneakers,non
,,Adidas Runfalcon 3.0 W ,adidas Men Causal DS2,non
,,Adidas Unisex Adilette Clog Sandals ,adidas Unisex kids RUNFALCON 3.0 K Sneakers,non
,,Onda Uni Pamp cashmere Slide Slipper ,Onda unisex-adult Square Matelasse Slipper,non
,,Adidas Adilette Clogs ,adidas Men Causal DS2,non
,,Adidas Adilette Comfort Slides ,adidas Men Water&Beach Shoes P499,non
,,crocs Literide 360 Marble Clog ,Mintra Men Causal NO1,non
,,Generic Slip on sport shoes for unisex 2024 white ,Generic Casual Sneakers Shoes for men for Daily Life - D4,non
,,Adidas Adilette Aqua Slides ,adidas mens Casual Shoes Sneaker,non
,,Adidas Grand Court Minnie El K ,adidas Men Causal DS2,non
,,Adidas Duramo Sl Running Shoes ,adidas Men Nitro - 11452 Running Shoe -,non
,,Adidas Duramo Sl W Wide ,adidas Men Nitro - 11452 Running Shoe -,non
,,crocs Bayaband Clog ,Now Shoes Men Causal DS1,non
,,Adidas Ultra 4D Running Shoes ,adidas Men Nitro - 11452 Running Shoe -,non
,,Sitil Suede & Nubuck Renovator - extra white Color 75 ml ,Shib Square Mens Canvas Shoes For Men - Model 2460,non
,,Adidas X Crazyfast.4 Flexible Ground Football Boots ,adidas Slip On Socks With Light And Flexible Sole For Men,non
,,crocs Crocband DtAq M10W12 ,Now Shoes mock sneaker - Model 87/80,non
,,Adidas Questar 2 M ,adidas Men Causal DS2,non
,,crocs Crocband ,Now Shoes mock sneaker - Model 87/80,non
,,Adidas Copa Pure.4 Flexible Ground Football Boots ,adidas Slip On Socks With Light And Flexible Sole For Men,non
,,crocs Baya GrssGrn M9W11 ,adidas Basic Lace Up Shoes For Men,non
,,Adidas Avryn Running Shoes ,adidas Men Nitro - 11452 Running Shoe -,non
,,Onda Uni pamp slipper for  unisex ,Mintra unisex-adult slipper Slipper,non
,,Adidas Adilette Aqua Slides ,adidas mens Casual Shoes Sneaker,non
,,Adidas X Crazyfast Messi.4 Turf Football Boots ,adidas Men's Everyday Casual Microfiber Shoes,non
,,Adidas Copa Pure II Club Flexible Ground Football Boots ,adidas Slip On Socks With Light And Flexible Sole For Men,non
,,"Generic Beige Shoe and heel cushion insert pad foam shoe insoles, for loose shoes sore relief comfortable unisex universal fit ",Generic Running Shoes Men - Men Running Shoes - Shoes Mens Running - Men Sneakers Generic - Shoes Running Men - Men Shoes Sneakers - Men Shoes Sneakers,non
,,Onda Porto Double Buckle Slipper ,Onda unisex-adult Square Matelasse Slipper,non
,,Onda Fifa PM10 flip flop ,Onda unisex-adult Square Matelasse Slipper,non
,,Adidas Response Super 3.0 Running Shoes ,adidas Men Nitro - 11452 Running Shoe -,non
,,Adidas Pureboost 22 Boost Primeknit Kids Running Shoes ,adidas Men Nitro - 11452 Running Shoe -,non
,,Adidas Questar Running Shoes ,adidas Men Nitro - 11452 Running Shoe -,non
,,Adidas Adilette Shower Slides ,adidas Men Water&Beach Shoes P499,non
,,Adidas Top Sala Competition Indoor Football Boots ,adidas Slip On Socks With Light And Flexible Sole For Men,non
,,CUBS Safari Sandal ,Shib Square Men Causal k1,non
,,Adidas Copa Pure.4 Turf Football Boots ,adidas mens Casual Shoes Sneaker,non
,,Onda uni pamp Slide slipper ,Mintra unisex-adult slipper Slipper,non
,,"Generic Silicone/Fabric Heel Grips Liner Cushions Inserts for Loose Shoes, Heel Pads Snugs for Shoe Too Big Men Women, Filler Improved Shoe Fit and Comfort, Prevent Heel Slip and Bliste (Beige) ",Mintra Release 3/5/7/9cm Height Increase Insole Cushion Height Lift Adjustable Cut Shoe Heel Insert Taller Women Men Unisex Quality Foot Pads,non
,,Adidas Ultraboost Light Running Shoes ,adidas Men Nitro - 11452 Running Shoe -,non
,,Adidas Copa Pure II Club Flexible Ground Football Boots ,adidas Slip On Socks With Light And Flexible Sole For Men,non
,,Onda Uni Pamp Slide Slipper ,activ womens Slipper Slipper,non
,,Adidas Predator Accuracy.2 Firm Ground Football Boots ,adidas Men Fashion comfy sneakers from chamois leather,non
,,Adidas Ultraboost Light Running Shoes ,adidas Men Nitro - 11452 Running Shoe -,non
,,Adidas Avryn Running Shoes ,adidas Men Nitro - 11452 Running Shoe -,non
,,Onda Pronto Clog ,adidas Men Causal DS2,non
,,Adidas X_PLRPATH Running Shoes Kids ,adidas Men Nitro - 11452 Running Shoe -,non
,,Onda uni pamp Slide slipper ,Mintra unisex-adult slipper Slipper,non
,,Onda uni pamp Slide slipper ,Mintra unisex-adult slipper Slipper,non
,,Adidas Predator Accuracy.1 Turf Football Boots ,adidas Men's Everyday Casual Microfiber Shoes,non
,,Onda Uni Pamp Slide slipper ,activ womens Slipper Slipper,non
,,"Generic Black Shoe and heel cushion insert pad foam shoe insoles, for loose shoes sore relief comfortable unisex universal fit ",mens Casual Shoes Sneaker unisex-child Breaknet Lifestyle Court Elastic Lace and Top Strap Shoes TENNIS SHOES for Unisex Kids Sneakers,non
,,Adidas Runfalcon 3.0 Tr W ,"Shib Square Performance Runfalcon 3 Shoes, Black, 13",non
,,Adidas Duramo Sl Wide Lightmotion Running Shoes ,adidas Men Nitro - 11452 Running Shoe -,non
,,Adidas Runfalcon 3.0 W ,adidas Men Causal DS2,non
,,Activ Special Sports Shoes ,activ Men RACER TR23 Shoes,non
,,Adidas Runfalcon 3.0 W ,adidas Men Causal DS2,non
,,Adidas Advantage Shoes ,adidas Men Water&Beach Shoes P499,non
,,Adidas Ultrabounce Running Shoes ,adidas Men Nitro - 11452 Running Shoe -,non
